Census Tract,Neighborhood,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
406300,West Covina,34.058745,-117.87651000000001,5842.0,43.6,97375.0,39133.0,678.0,11.61,3.15
406402,West Covina,34.057421500000004,-117.89904550000001,2289.0,39.2,113317.0,33243.0,20.0,0.87,2.32
406411,West Covina,34.068760499999996,-117.89889950000001,2231.0,36.9,81250.0,25031.0,104.0,4.66,1.93
406412,West Covina,34.0649545,-117.898946,2479.0,42.5,97857.0,36589.0,124.0,5.0,1.45
406500,West Covina,34.0666225,-117.919599,6376.0,36.7,81250.0,31731.0,290.0,4.55,3.69
406601,West Covina,34.0557305,-117.916683,5676.0,36.8,87083.0,26478.0,777.0,13.69,2.78
406602,West Covina,34.0548195,-117.93463600000001,5423.0,40.7,82569.0,21944.0,381.0,7.03,3.36
406701,West Covina,34.0554275,-117.94627450000002,3105.0,37.5,83750.0,28761.0,149.0,4.8,2.96
406702,West Covina,34.0638995,-117.93537549999999,5977.0,39.2,78628.0,25365.0,557.0,9.32,3.83
406800,West Covina,34.0629195,-117.95379299999999,4661.0,43.0,85081.0,29299.0,621.0,13.32,3.07
406901,West Puente Valley,34.0590435,-117.968603,4763.0,34.8,64186.0,19042.0,762.0,16.0,2.88
406902,West Puente Valley,34.056693,-117.964561,3663.0,37.4,61364.0,19975.0,393.0,10.73,4.53
407001,West Puente Valley,34.060681,-117.978103,6424.0,32.3,72699.0,17297.0,633.0,9.85,6.51
407002,Industry,34.053581,-117.992902,3606.0,39.1,62813.0,19176.0,547.0,15.17,4.88
407101,La Puente,34.047534999999996,-117.97243700000001,4943.0,32.8,65043.0,19142.0,1340.0,27.11,1.74
407102,La Puente,34.043740500000006,-117.976774,5687.0,35.8,71771.0,19673.0,348.0,6.12,2.46
407200,La Puente,34.0334615,-117.9610665,7273.0,35.2,60539.0,17550.0,1437.0,19.76,4.74
407301,West Puente Valley,34.045496500000006,-117.9587185,4941.0,40.3,83140.0,21354.0,461.0,9.33,5.0
407302,West Puente Valley,34.039506,-117.960844,3609.0,35.4,66914.0,19617.0,406.0,11.25,4.49
407400,West Covina,34.0523575,-117.95776550000001,1944.0,41.1,93098.0,29215.0,46.0,2.37,5.14
407501,La Puente,34.047340000000005,-117.948319,4570.0,32.4,62000.0,17857.0,704.0,15.4,3.96
407502,Valinda,34.04334,-117.9385445,4127.0,34.1,76351.0,20579.0,557.0,13.5,2.74
407601,La Puente,34.0383465,-117.947004,4257.0,30.0,44000.0,15737.0,934.0,21.94,4.23
407602,La Puente,34.03063,-117.944401,3980.0,35.2,65573.0,18896.0,328.0,8.24,4.72
407701,La Puente,34.0136315,-117.92928300000001,4971.0,31.4,40929.0,15392.0,1290.0,25.95,1.97
407702,La Puente,34.0206605,-117.94723400000001,6920.0,31.9,75518.0,23651.0,749.0,10.82,2.69
407801,Valinda,34.030198,-117.92118799999999,5976.0,34.6,83355.0,21155.0,741.0,12.4,4.32
407802,Industry,34.0264515,-117.93101100000001,3596.0,36.3,83413.0,22353.0,127.0,3.53,3.45
407900,Valinda,34.041661,-117.9269725,6671.0,38.2,93074.0,26154.0,454.0,6.81,5.05
408003,West Covina,34.045246500000005,-117.91680249999999,4642.0,37.2,100288.0,27535.0,294.0,6.33,4.18
408004,West Covina,34.037498,-117.91570800000001,2486.0,35.5,71971.0,30506.0,186.0,7.48,4.1
408005,West Covina,34.0483655,-117.8955145,5110.0,38.5,105640.0,39486.0,296.0,5.79,3.41
408006,West Covina,34.034816,-117.90187150000001,3452.0,38.2,70217.0,27079.0,571.0,16.54,5.36
408133,West Covina,34.024356,-117.9101125,5502.0,33.3,66458.0,23441.0,1107.0,20.12,5.42
408134,West Covina,34.0229315,-117.89743700000001,2783.0,42.9,91736.0,32279.0,382.0,13.73,3.59
408135,West Covina,34.0169595,-117.89830249999999,3948.0,37.3,90347.0,30173.0,443.0,11.22,3.14
408136,West Covina,34.009563,-117.874467,3745.0,42.5,76799.0,24853.0,316.0,8.44,3.1
408137,South San Jose Hills,34.009108000000005,-117.883356,4291.0,33.5,70476.0,25996.0,567.0,13.21,5.99
408138,South San Jose Hills,34.019139,-117.9167095,5558.0,33.3,52939.0,17183.0,1381.0,24.85,3.87
408139,South San Jose Hills,34.012163,-117.91348,4404.0,34.2,63021.0,15112.0,511.0,11.6,3.07
408140,South San Jose Hills,34.0091825,-117.9035275,3918.0,29.2,62524.0,13985.0,557.0,14.22,6.97
408141,South San Jose Hills,34.0082915,-117.89467549999999,5627.0,33.8,75417.0,18106.0,532.0,9.45,3.31
408202,Industry,34.021924,-117.96377749999999,2004.0,35.1,65600.0,21891.0,299.0,14.92,1.9
408211,Industry,34.0001605,-117.9097205,6064.0,37.6,55476.0,20694.0,713.0,11.76,2.16
408212,Rowland Heights,33.9946135,-117.8795045,5285.0,40.8,75870.0,29080.0,599.0,11.33,3.16
408301,Avocado Heights,34.0464555,-117.99775600000001,5561.0,35.4,65662.0,18230.0,836.0,15.03,4.77
408302,Industry,34.038653499999995,-118.01809899999999,4122.0,40.0,92955.0,26788.0,192.0,4.66,2.26
408303,Avocado Heights,34.035328,-118.00847749999998,4396.0,36.3,72049.0,24921.0,254.0,5.78,5.57
408401,Hacienda Heights,34.018007,-117.9819095,4629.0,38.7,76328.0,21897.0,261.0,5.64,3.11
408402,Hacienda Heights,34.012346,-118.007998,6468.0,45.2,86991.0,30957.0,522.0,8.07,3.79
408501,Hacienda Heights,34.011155,-117.9683905,2922.0,35.9,58276.0,19936.0,421.0,14.41,4.21
408503,Hacienda Heights,33.984682,-117.985573,6619.0,46.0,128971.0,44427.0,151.0,2.28,1.57
408504,Hacienda Heights,33.9992735,-117.971451,5044.0,36.5,85357.0,31210.0,509.0,10.09,3.09
408505,Hacienda Heights,34.0016935,-117.98021200000001,2524.0,45.0,111731.0,40535.0,160.0,6.34,2.14
408623,Hacienda Heights,33.9957455,-117.93772150000001,3217.0,45.2,72474.0,29600.0,311.0,9.67,2.08
408624,Hacienda Heights,33.9940835,-117.949281,3174.0,46.5,85893.0,36425.0,334.0,10.52,3.84
408625,Hacienda Heights,33.989193,-117.9634505,4188.0,42.7,89798.0,40646.0,311.0,7.43,2.51
408626,Rowland Heights,33.984522999999996,-117.919022,4231.0,46.2,80938.0,32192.0,410.0,9.69,1.89
408627,Rowland Heights,33.975488500000004,-117.92528600000001,3213.0,50.4,101492.0,33061.0,287.0,8.93,1.43
408628,Hacienda Heights,33.9825995,-117.9424605,5396.0,46.3,65643.0,36492.0,688.0,12.75,1.52
408629,Hacienda Heights,33.97933,-117.96163600000001,2869.0,47.3,91938.0,37661.0,281.0,9.79,1.67
408630,Hacienda Heights,34.006434000000006,-117.9562915,2463.0,32.7,70000.0,21000.0,117.0,4.75,2.03
408631,Hacienda Heights,34.0007955,-117.95832050000001,5253.0,37.5,73750.0,26337.0,436.0,8.3,2.76
408703,Rowland Heights,33.960901,-117.89022849999999,6525.0,47.3,113750.0,44127.0,346.0,5.3,1.66
408704,Rowland Heights,33.9807035,-117.89429650000001,3305.0,48.4,45000.0,23103.0,808.0,24.45,1.0
408705,Rowland Heights,33.981460999999996,-117.8780945,5463.0,45.2,68125.0,27771.0,322.0,5.89,2.8
408706,Rowland Heights,33.9770295,-117.87052,1839.0,41.9,123977.0,33612.0,160.0,8.7,4.89
408722,Rowland Heights,33.9698315,-117.9034445,4367.0,40.3,83281.0,29362.0,583.0,13.35,2.86
408723,Rowland Heights,33.977858000000005,-117.901395,3032.0,42.6,66607.0,24018.0,190.0,6.27,3.36
408724,Rowland Heights,33.984203,-117.90307250000001,5488.0,29.0,37829.0,14342.0,1070.0,19.5,2.92
408800,Pomona,34.0571575,-117.75017150000001,4111.0,29.9,44500.0,20080.0,1283.0,31.21,4.28
430002,Duarte,34.13847,-117.95369099999999,6711.0,43.0,66760.0,31788.0,550.0,8.2,6.41
430003,Monrovia,34.1682255,-117.942383,4849.0,44.5,112155.0,50523.0,387.0,7.98,4.78
430101,Duarte,34.138059999999996,-117.976469,5304.0,38.9,49688.0,27215.0,986.0,18.59,2.71
430102,Duarte,34.126938,-117.978573,4849.0,40.1,68750.0,21295.0,450.0,9.28,2.66
430200,Bradbury,34.1543995,-117.96857299999999,1092.0,52.7,117000.0,75650.0,91.0,8.33,0.92
430301,Monrovia,34.172824,-117.9820805,4386.0,49.8,118932.0,62737.0,188.0,4.29,2.21
430302,Monrovia,34.156023499999996,-118.00592150000001,5699.0,42.6,78971.0,49050.0,234.0,4.11,1.07
430400,Arcadia,34.1624785,-118.02415549999999,4729.0,43.6,133846.0,53816.0,198.0,4.19,2.37
430501,Sierra Madre,34.173047,-118.04891,3800.0,53.4,118750.0,66416.0,157.0,4.13,2.39
430502,Sierra Madre,34.161851,-118.0532625,7206.0,46.3,82049.0,55886.0,468.0,6.49,4.26
430600,Sierra Madre,34.1573315,-118.0497665,4456.0,46.4,126500.0,60478.0,349.0,7.83,2.15
430701,Arcadia,34.13986,-118.05579350000001,5641.0,43.3,84107.0,42573.0,529.0,9.38,1.77
430721,Arcadia,34.137955,-118.0428805,3519.0,42.9,75375.0,35853.0,325.0,9.24,1.48
430723,Arcadia,34.1299445,-118.05870900000001,4274.0,38.9,74297.0,36943.0,388.0,9.08,3.39
430724,Arcadia,34.126758,-118.058631,4836.0,39.0,54868.0,27698.0,609.0,12.59,3.83
430801,Arcadia,34.1375775,-118.02592949999999,6792.0,40.5,90189.0,32138.0,601.0,8.85,3.62
430802,Arcadia,34.126444,-118.020276,4534.0,45.6,102961.0,42104.0,741.0,16.34,1.21
430803,Arcadia,34.114675,-118.020923,5515.0,44.2,96384.0,41568.0,302.0,5.48,2.63
430901,Monrovia,34.1406955,-118.01286,4597.0,35.8,65380.0,29191.0,424.0,9.22,4.35
430902,Monrovia,34.1364995,-118.0127975,4743.0,36.8,83497.0,31275.0,536.0,11.3,4.3
431001,Monrovia,34.148164,-118.00571950000001,7412.0,37.1,64510.0,30639.0,655.0,8.84,5.72
431002,Monrovia,34.145509499999996,-117.983079,3120.0,46.3,46042.0,35988.0,217.0,6.96,5.29
431100,Monrovia,34.135121500000004,-117.9958,7087.0,38.6,78190.0,28560.0,511.0,7.21,2.58
431200,Mayflower Village,34.124229,-117.99530049999998,6428.0,34.1,65750.0,22894.0,873.0,13.58,4.9
431300,Mayflower Village,34.1248395,-118.00736299999998,2722.0,39.5,91116.0,36331.0,240.0,8.82,2.68
431400,Mayflower Village,34.111616999999995,-118.0087095,4234.0,44.0,89375.0,35505.0,461.0,10.89,2.2
431501,Temple City,34.0998655,-118.03299999999999,4718.0,43.6,50938.0,25717.0,947.0,20.07,2.37
431502,Arcadia,34.1022305,-118.0190775,4387.0,36.9,58715.0,28099.0,713.0,16.25,1.71
431600,Arcadia,34.109675,-118.04223,4246.0,47.9,112617.0,41756.0,236.0,5.56,1.86
431700,Arcadia,34.121786,-118.04300649999999,6425.0,48.8,106957.0,49978.0,487.0,7.58,1.37
431800,East San Gabriel,34.1196565,-118.060933,5959.0,47.2,73393.0,35946.0,662.0,11.11,3.09
431900,Temple City,34.110383500000005,-118.06015249999999,4422.0,39.2,44375.0,24202.0,853.0,19.29,1.72
432000,Temple City,34.1021645,-118.05255,7822.0,46.3,64167.0,28292.0,675.0,8.63,1.36
432101,Temple City,34.095852,-118.04288249999999,4072.0,44.4,81536.0,34076.0,295.0,7.24,2.14
432102,Temple City,34.0920835,-118.0583895,5751.0,43.4,83628.0,33244.0,436.0,7.58,1.18
432201,Rosemead,34.0877335,-118.08292050000001,4409.0,41.8,45625.0,20802.0,581.0,13.18,2.49
432202,Rosemead,34.087255,-118.072769,4245.0,41.1,50583.0,22008.0,762.0,17.95,0.94
432300,El Monte,34.08602,-118.04400849999999,4120.0,34.4,52668.0,18488.0,671.0,16.29,2.18
432401,El Monte,34.090727,-118.02274950000002,3691.0,41.2,50463.0,17710.0,666.0,18.04,2.3
432402,El Monte,34.0855885,-118.02756399999998,7182.0,38.0,58421.0,17087.0,1306.0,18.18,1.23
432500,El Monte,34.095687,-118.006679,8499.0,40.0,65143.0,23331.0,606.0,7.13,3.04
432601,El Monte,34.082497,-118.014655,7281.0,37.2,59069.0,20327.0,1306.0,17.94,1.74
432602,El Monte,34.081728000000005,-118.00581499999998,4940.0,36.7,63352.0,23286.0,537.0,10.87,2.75
432700,El Monte,34.0757515,-118.034977,5853.0,29.9,43787.0,14674.0,1276.0,21.8,4.37
432801,El Monte,34.077308,-118.04597050000001,2671.0,46.7,23600.0,14448.0,562.0,21.04,1.16
432802,El Monte,34.078720000000004,-118.0526435,5242.0,31.1,39634.0,16526.0,1479.0,28.21,6.52
432901,Rosemead,34.076691,-118.071417,3938.0,40.3,56250.0,20500.0,495.0,12.57,3.73
432902,Rosemead,34.0795,-118.06021000000001,3380.0,44.1,78750.0,25193.0,210.0,6.21,2.66
433101,El Monte,34.0677255,-118.05990249999999,2360.0,44.7,41893.0,20075.0,360.0,15.25,3.14
433102,El Monte,34.0656045,-118.059547,4536.0,35.5,37250.0,16332.0,1233.0,27.18,3.26
433200,El Monte,34.0683885,-118.035671,6270.0,38.1,46164.0,16253.0,1246.0,19.87,3.76
433302,El Monte,34.062295,-118.0160455,1573.0,37.3,34333.0,13797.0,396.0,25.17,0.7
433304,El Monte,34.070609999999995,-118.02036100000001,5505.0,33.4,44783.0,14062.0,1193.0,21.67,2.72
433305,El Monte,34.0700755,-118.01255249999998,4680.0,36.8,48953.0,16458.0,1213.0,25.92,2.48
433306,El Monte,34.0706755,-118.0077885,3322.0,36.2,55211.0,18104.0,667.0,20.08,2.14
433307,El Monte,34.070389500000005,-118.0062695,3207.0,36.0,52917.0,20897.0,722.0,22.51,1.75
433401,El Monte,34.0594255,-118.04254650000001,3224.0,33.2,46929.0,14954.0,724.0,22.46,3.82
433402,El Monte,34.0594235,-118.034921,4502.0,35.4,46094.0,18800.0,920.0,20.44,3.0
433403,El Monte,34.0624165,-118.025695,4669.0,28.5,38884.0,13444.0,1236.0,26.47,4.16
433501,South El Monte,34.057252000000005,-118.06609499999999,1870.0,34.1,34055.0,13448.0,515.0,27.54,4.71
433503,South El Monte,34.0554575,-118.0490075,3130.0,34.5,48378.0,15526.0,422.0,13.48,2.17
433504,South El Monte,34.0572675,-118.0534915,4932.0,32.1,34882.0,10428.0,1663.0,33.72,3.41
433601,Rosemead,34.0674675,-118.0749165,5277.0,43.2,62500.0,21664.0,669.0,12.68,2.79
433602,South San Gabriel,34.057426,-118.0747145,2965.0,43.1,41250.0,20115.0,641.0,21.62,1.25
433700,South El Monte,34.045790999999994,-118.05856599999998,3829.0,38.6,60182.0,17318.0,393.0,10.26,2.66
433801,South El Monte,34.0483455,-118.0364625,6513.0,29.0,47359.0,14462.0,1794.0,27.54,2.53
433802,Whittier Narrows,34.032494,-118.05984550000001,3479.0,37.9,70179.0,22226.0,335.0,9.63,3.28
433901,El Monte,34.058593,-118.019927,5946.0,29.6,41707.0,13831.0,2115.0,35.57,6.16
433902,El Monte,34.0521205,-118.0255815,3287.0,39.3,51715.0,17950.0,506.0,15.39,1.06
434001,El Monte,34.051401,-118.01418500000001,4284.0,31.3,55000.0,17245.0,421.0,9.83,3.34
434003,El Monte,34.0462105,-118.022669,4532.0,34.3,42702.0,14721.0,1100.0,24.27,4.24
434004,South El Monte,34.040226000000004,-118.0317375,2948.0,34.7,62736.0,17448.0,440.0,14.93,4.04
460000,Pasadena,34.1774565,-118.08301850000001,4613.0,49.2,142827.0,68266.0,238.0,5.16,2.82
460100,Altadena,34.1912975,-118.1110615,6281.0,50.4,130815.0,75387.0,204.0,3.25,3.52
460200,Altadena,34.2009205,-118.136652,5840.0,45.5,99643.0,51292.0,229.0,3.92,2.36
460301,Altadena,34.2073225,-118.1562895,4600.0,44.0,98015.0,51660.0,409.0,8.89,4.22
460401,Pasadena,34.217813,-118.17887749999998,903.0,41.9,86923.0,41231.0,151.0,16.72,1.77
460501,La Canada Flintridge,34.215692499999996,-118.1897915,5719.0,47.2,194783.0,84934.0,128.0,2.24,2.06
460502,La Canada Flintridge,34.205107500000004,-118.1950465,4406.0,42.4,146297.0,66705.0,90.0,2.04,2.29
460600,La Canada Flintridge,34.2261145,-118.21938850000001,4573.0,45.2,155938.0,63037.0,311.0,6.8,1.05
460700,La Canada Flintridge,34.1946605,-118.19615300000001,4988.0,45.3,207727.0,100962.0,82.0,1.64,0.52
460800,Pasadena,34.163146000000005,-118.1778035,2989.0,52.9,208229.0,125856.0,137.0,4.58,1.34
460900,Pasadena,34.176907,-118.162811,7180.0,34.1,78229.0,28235.0,947.0,13.19,2.06
461000,Altadena,34.187721999999994,-118.1609895,6416.0,37.2,58866.0,22686.0,750.0,11.69,1.65
461100,Altadena,34.1845865,-118.14111499999999,5238.0,39.7,81208.0,33255.0,687.0,13.12,1.97
461200,Altadena,34.1801065,-118.113418,4578.0,50.0,137670.0,66714.0,239.0,5.22,2.38
461300,Altadena,34.1738235,-118.113483,7055.0,42.6,79479.0,44411.0,681.0,9.65,3.49
461400,Pasadena,34.1727525,-118.124329,3145.0,41.9,54000.0,37138.0,299.0,9.51,1.21
461501,Pasadena,34.175132500000004,-118.13680500000001,4074.0,38.8,73906.0,33427.0,440.0,10.8,5.5
461502,Pasadena,34.175203,-118.146197,6461.0,38.0,58462.0,22296.0,1675.0,25.92,2.99
461600,Pasadena,34.161608,-118.1571605,6224.0,36.3,61551.0,24758.0,1442.0,23.17,2.1
461700,Pasadena,34.160159,-118.162866,1510.0,50.1,127917.0,83213.0,63.0,4.17,3.64
461901,Pasadena,34.1537915,-118.14932900000001,5387.0,32.8,49038.0,21411.0,1551.0,28.79,3.21
461902,Pasadena,34.148899,-118.148574,1810.0,34.0,28750.0,40578.0,642.0,35.47,4.14
462001,Pasadena,34.163362,-118.143829,4103.0,34.9,46389.0,19842.0,1097.0,26.74,2.29
462002,Pasadena,34.163333,-118.14836100000001,4161.0,28.7,31071.0,15201.0,1203.0,28.91,1.59
462100,Pasadena,34.163369,-118.13692549999999,5726.0,36.2,57143.0,28090.0,1520.0,26.55,2.71
462201,Pasadena,34.1548915,-118.136967,3825.0,42.8,35719.0,30295.0,1116.0,29.18,2.27
462202,Pasadena,34.148926,-118.13690749999999,2785.0,33.0,63820.0,45127.0,923.0,33.14,3.73
462301,Pasadena,34.15491,-118.126929,4958.0,32.6,54167.0,25451.0,1127.0,22.73,3.57
462302,Pasadena,34.149181,-118.12688200000001,3253.0,32.8,75000.0,45604.0,488.0,15.0,3.01
462400,Pasadena,34.163408000000004,-118.1263885,3865.0,45.4,85950.0,46537.0,637.0,16.48,2.64
462500,Pasadena,34.1667025,-118.1045445,6549.0,41.6,89179.0,43470.0,656.0,10.02,2.35
462600,Pasadena,34.1611715,-118.11229499999999,2259.0,45.4,130208.0,68009.0,47.0,2.08,2.04
462700,Pasadena,34.151979499999996,-118.11385349999999,5306.0,34.5,74194.0,41631.0,882.0,16.62,1.07
462800,Pasadena,34.152173,-118.103306,2930.0,37.2,78142.0,42237.0,173.0,5.9,2.22
462900,Pasadena,34.153862,-118.0899055,3795.0,41.9,119643.0,47593.0,222.0,5.85,1.42
463000,Pasadena,34.154951000000004,-118.075158,2364.0,40.5,106354.0,67068.0,67.0,2.83,3.85
463101,East Pasadena,34.140347,-118.07044599999999,2390.0,42.5,95341.0,42442.0,211.0,8.83,1.46
463102,Pasadena,34.137723,-118.083735,3687.0,42.2,85438.0,41822.0,91.0,2.47,1.46
463200,Pasadena,34.138754,-118.088815,3435.0,45.0,100982.0,58598.0,249.0,7.25,0.7
463300,San Pasqual,34.139221500000005,-118.1028395,1932.0,41.9,94050.0,59581.0,147.0,7.61,1.09
463400,San Pasqual,34.139062,-118.11017450000001,5936.0,38.9,83000.0,50834.0,553.0,9.32,3.59
463500,Pasadena,34.137879,-118.12680549999999,5917.0,32.0,79977.0,59166.0,458.0,7.74,2.82
463601,Pasadena,34.140861,-118.13685149999999,5937.0,35.1,82070.0,52374.0,883.0,14.87,1.33
463602,Pasadena,34.140806500000004,-118.1458915,5915.0,34.8,77043.0,49214.0,889.0,15.03,1.17
463700,Pasadena,34.139994,-118.15905349999998,2884.0,45.3,129375.0,86227.0,253.0,8.77,2.01
463800,Pasadena,34.13445,-118.1753385,4064.0,46.8,153750.0,81886.0,167.0,4.11,2.14
463900,Pasadena,34.1298475,-118.15916200000001,3188.0,55.3,95096.0,64364.0,305.0,9.57,3.61
464000,Pasadena,34.126583000000004,-118.1390375,5722.0,41.0,99492.0,64359.0,575.0,10.05,4.39
464100,San Marino,34.1211415,-118.123201,7214.0,48.9,163092.0,81470.0,894.0,12.39,1.89
464200,San Marino,34.125398,-118.09835600000001,6071.0,46.5,153750.0,71070.0,311.0,5.12,1.14
480002,East San Gabriel,34.121451,-118.08600200000001,3498.0,46.3,108095.0,45667.0,109.0,3.12,1.17
480011,East San Gabriel,34.125885,-118.0749615,5385.0,35.3,63036.0,26174.0,1069.0,19.85,1.06
480012,East San Gabriel,34.118664,-118.07408400000001,4871.0,43.2,80723.0,33270.0,225.0,4.62,1.72
480101,Temple City,34.1084905,-118.07327649999999,3965.0,43.8,68243.0,32712.0,553.0,13.95,2.5
480102,East San Gabriel,34.108457,-118.08412150000001,4740.0,44.6,66210.0,28781.0,503.0,10.61,3.84
480201,San Gabriel,34.107986499999996,-118.11180949999999,3921.0,44.5,102484.0,47004.0,134.0,3.42,2.96
480202,San Gabriel,34.108893,-118.097545,2614.0,43.2,102368.0,43354.0,79.0,3.02,1.49
480302,Alhambra,34.101240999999995,-118.12184350000001,4593.0,39.9,64028.0,37180.0,587.0,12.78,1.11
480303,Alhambra,34.095151,-118.1377285,3850.0,36.7,48138.0,25755.0,623.0,16.18,4.34
480304,Alhambra,34.096095500000004,-118.1307685,4459.0,38.1,39575.0,23330.0,1055.0,23.66,1.95
480400,Alhambra,34.104914,-118.13177649999999,5321.0,41.1,55208.0,42396.0,597.0,11.22,1.6
480500,South Pasadena,34.1074225,-118.14498,5053.0,44.6,117143.0,79982.0,441.0,8.73,1.07
480600,South Pasadena,34.118849,-118.15845449999999,7874.0,37.3,77963.0,47629.0,806.0,10.24,2.44
480702,South Pasadena,34.105551500000004,-118.168678,4477.0,44.5,152500.0,70456.0,162.0,3.62,1.74
480703,South Pasadena,34.107209499999996,-118.1642505,3694.0,37.0,106750.0,51071.0,177.0,4.79,5.2
480704,South Pasadena,34.107212,-118.15331,4726.0,38.6,79621.0,42319.0,656.0,13.88,2.6
480802,Alhambra,34.0815825,-118.152446,3277.0,45.5,67724.0,26640.0,351.0,10.71,1.16
480803,Alhambra,34.090790000000005,-118.152819,3987.0,40.2,73841.0,32498.0,479.0,12.01,2.78
480804,Alhambra,34.095130499999996,-118.14991200000001,4988.0,34.5,61934.0,28975.0,763.0,15.3,1.3
480901,Alhambra,34.086203999999995,-118.139781,5512.0,36.3,67704.0,25585.0,963.0,17.47,2.96
480902,Alhambra,34.0810405,-118.140708,4263.0,37.0,47070.0,19827.0,717.0,16.82,2.84
480903,Alhambra,34.073789500000004,-118.139436,3108.0,44.1,59688.0,23645.0,721.0,23.2,1.93
481001,Alhambra,34.0872925,-118.1288355,4259.0,46.6,45000.0,27033.0,448.0,10.52,2.93
481002,Alhambra,34.0955445,-118.1197875,5408.0,35.1,58589.0,29582.0,662.0,12.24,2.24
481101,San Gabriel,34.098345,-118.106683,4354.0,37.4,55914.0,25004.0,446.0,10.24,4.32
481102,San Gabriel,34.099346999999995,-118.09364550000001,4025.0,35.5,50087.0,27721.0,524.0,13.02,2.98
481103,San Gabriel,34.0936045,-118.09996399999999,4952.0,40.1,61506.0,24395.0,637.0,12.86,2.61
481201,Temple City,34.097133500000005,-118.0724615,3651.0,42.0,58036.0,24532.0,477.0,13.06,2.68
481202,San Gabriel,34.097006,-118.0822805,6088.0,43.2,70735.0,26841.0,703.0,11.55,1.41
481300,Rosemead,34.0764075,-118.082131,3334.0,44.4,62930.0,22532.0,444.0,13.32,6.0
481401,San Gabriel,34.084021500000006,-118.10395600000001,6014.0,44.3,43980.0,21355.0,1182.0,19.65,3.16
481402,San Gabriel,34.083295,-118.09154199999999,7242.0,41.8,60699.0,22449.0,837.0,11.56,4.38
481500,Alhambra,34.0826165,-118.1139805,4640.0,47.6,62344.0,28331.0,719.0,15.5,4.61
481603,Alhambra,34.084677,-118.11998,3418.0,37.4,48454.0,23917.0,637.0,18.64,4.86
481604,Alhambra,34.0838015,-118.12621899999999,3825.0,43.1,57262.0,26853.0,440.0,11.5,3.48
481605,Alhambra,34.071948,-118.12560049999999,2910.0,42.0,55938.0,27616.0,334.0,11.48,3.3
481606,Alhambra,34.0766865,-118.1256875,4962.0,43.4,53177.0,21033.0,647.0,13.04,2.44
481711,Monterey Park,34.06617,-118.1198595,4341.0,49.8,37328.0,18190.0,1008.0,23.22,3.57
481712,Monterey Park,34.067109,-118.11206100000001,5451.0,45.7,50144.0,24870.0,796.0,14.6,1.6
481713,Monterey Park,34.067948,-118.1292845,2851.0,47.7,56792.0,25934.0,400.0,14.03,0.81
481714,Monterey Park,34.0643065,-118.1291595,2784.0,47.0,41512.0,21114.0,588.0,21.12,2.05
481800,Alhambra,34.064906,-118.14141699999999,2820.0,47.3,86136.0,33884.0,262.0,9.29,2.16
481901,Alhambra,34.0698145,-118.1548085,5954.0,45.2,84792.0,34083.0,414.0,6.95,2.62
481902,Alhambra,34.065728,-118.15290900000001,3420.0,35.6,62903.0,34383.0,363.0,10.61,1.43
482001,Monterey Park,34.0532565,-118.157103,2615.0,57.3,89531.0,44205.0,181.0,6.92,3.14
482002,Monterey Park,34.048942,-118.14979550000001,6682.0,40.4,59779.0,32838.0,839.0,12.56,3.01
482101,Monterey Park,34.057061,-118.1362945,4641.0,46.5,58255.0,28386.0,614.0,13.23,2.74
482102,Monterey Park,34.0507125,-118.13287450000001,2849.0,45.5,74297.0,33963.0,273.0,9.58,2.53
482201,Monterey Park,34.058869,-118.12213799999999,4006.0,43.4,42202.0,18300.0,943.0,23.54,1.82
482202,Monterey Park,34.0589445,-118.112421,4897.0,40.0,50407.0,23694.0,790.0,16.13,1.96
482301,San Gabriel,34.074531,-118.097677,4893.0,42.1,40583.0,16058.0,813.0,16.62,3.64
482303,Rosemead,34.069277500000005,-118.099254,6084.0,36.5,48233.0,15636.0,1221.0,20.07,3.35
482304,Rosemead,34.064429,-118.09889950000002,3437.0,35.2,32287.0,13605.0,1320.0,38.41,3.55
482401,Rosemead,34.0676445,-118.0862325,3765.0,38.8,52407.0,18281.0,456.0,12.11,3.53
482402,South San Gabriel,34.046139000000004,-118.08070049999999,7585.0,45.2,52622.0,23165.0,687.0,9.06,2.12
482502,Rosemead,34.058981,-118.1037825,3385.0,44.6,48448.0,20091.0,777.0,22.95,3.4
482503,Rosemead,34.05827,-118.094998,4399.0,37.0,57121.0,16930.0,634.0,14.41,3.09
482521,South San Gabriel,34.0499085,-118.0992635,5827.0,43.7,59727.0,18532.0,566.0,9.71,3.3
482522,Montebello,34.0419995,-118.09360749999999,4861.0,38.8,67857.0,28201.0,332.0,6.83,3.21
482600,Monterey Park,34.047759,-118.11446049999999,6835.0,46.7,69063.0,37121.0,842.0,12.32,2.38
482701,Monterey Park,34.039961,-118.14056950000001,4163.0,41.7,68125.0,25969.0,515.0,12.37,2.47
482702,Monterey Park,34.042508000000005,-118.13514950000001,2399.0,47.7,75119.0,35927.0,130.0,5.42,1.67
482800,Monterey Park,34.036297499999996,-118.1119885,4498.0,40.7,64567.0,26423.0,413.0,9.18,3.85
500100,La Habra Heights,33.960283000000004,-117.9408845,4140.0,51.0,114632.0,66354.0,72.0,1.74,0.8
